operationId,方法,路径,用途,权限,计划版本,错误码,400处理,401处理,403处理,404处理,409处理,422处理,429处理,500处理,成熟度
adminAppBuildArtifactGetAppBuildArtifacts,GET,/admin-api/v1/app-build/artifacts,构建产物列表,app.build.read,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAppBuildArtifactGetAppBuildArtifactsByIdDownload,GET,/admin-api/v1/app-build/artifacts/{id}/download,获取短期下载URL,app.build.download,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAppBuildReleasePostAppBuildJobsByIdPublishStaging,POST,/admin-api/v1/app-build/jobs/{id}/publish-staging,发布到测试下载渠道,app.release.write,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAppBuildReleasePostAppBuildJobsByIdPromote,POST,/admin-api/v1/app-build/jobs/{id}/promote,双人复核后晋级生产版本,app.release.approve,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAppSigningGetAppBuildSigningProfiles,GET,/admin-api/v1/app-build/signing-profiles,签名Profile元数据列表,app.signing.read,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL;CONFIG-409-ACTIVATION_FAILED,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAppSigningPostAppBuildSigningProfiles,POST,/admin-api/v1/app-build/signing-profiles,创建或导入受保护签名Profile,app.signing.write,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL;CONFIG-409-ACTIVATION_FAILED,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAppSigningPostAppBuildSigningProfilesByIdTest,POST,/admin-api/v1/app-build/signing-profiles/{id}/test,签名测试并返回证书指纹,app.signing.test,R29,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL;CONFIG-409-ACTIVATION_FAILED,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAccountingGetTransactions,GET,/admin-api/v1/accounting/transactions,会计交易列表,accounting.read,R24,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAccountingGetTransactionById,GET,/admin-api/v1/accounting/transactions/{id},会计交易详情,accounting.read,R24,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAccountingGetEntries,GET,/admin-api/v1/accounting/entries,会计分录列表,accounting.read,R24,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminAccountingPostReversal,POST,/admin-api/v1/accounting/transactions/{id}/reversals,申请会计冲正,accounting.reversal.request,R24,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminRiskRulesGetVersions,GET,/admin-api/v1/risk-rule-versions,风控规则版本列表,risk.rule.read,R31,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminRiskRulesPostVersion,POST,/admin-api/v1/risk-rule-versions,创建风控规则版本,risk.rule.manage,R31,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminRiskRulesPostSimulation,POST,/admin-api/v1/risk-rule-versions/{id}/simulate,模拟风控规则,risk.rule.simulate,R31,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminRiskRulesPostActivate,POST,/admin-api/v1/risk-rule-versions/{id}/activate,激活风控规则版本,risk.rule.activate,R31,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminNotificationGetTemplates,GET,/admin-api/v1/notification-templates,通知模板列表,notification.template.read,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminNotificationPostTemplate,POST,/admin-api/v1/notification-templates,创建通知模板版本,notification.template.manage,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminNotificationPatchTemplate,PATCH,/admin-api/v1/notification-templates/{id},修改通知模板草稿,notification.template.manage,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminNotificationGetDeliveries,GET,/admin-api/v1/notification-deliveries,通知发送记录,notification.delivery.read,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminNotificationPostDeliveryRetry,POST,/admin-api/v1/notification-deliveries/{id}/retry,重试失败通知,notification.delivery.retry,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminExportsGetJobs,GET,/admin-api/v1/export-jobs,导出任务列表,export.read,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminExportsPostJob,POST,/admin-api/v1/export-jobs,创建导出任务,export.create,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminExportsGetJobById,GET,/admin-api/v1/export-jobs/{id},导出任务详情,export.read,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminExportsPostDownloadToken,POST,/admin-api/v1/export-jobs/{id}/download-token,创建一次性下载令牌,export.download,R30,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminSelfGetSecurity,GET,/admin-api/v1/me/security,管理员安全概览,admin.self.read,R01,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminSelfPostPasswordChange,POST,/admin-api/v1/me/security/password/change,修改管理员密码,admin.self.security,R01,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
adminSelfPostMfaEnroll,POST,/admin-api/v1/me/security/mfa/enroll,开始绑定MFA,admin.self.security,R01,COMMON-400-VALIDATION;COMMON-401-UNAUTHENTICATED;COMMON-403-FORBIDDEN;COMMON-404-NOT_FOUND;COMMON-409-VERSION_CONFLICT;COMMON-422-BUSINESS_RULE;COMMON-429-RATE_LIMITED;COMMON-500-INTERNAL,逐字段映射，不使用通用失败Toast,刷新/重新认证并恢复安全目标,收回操作入口且不泄露资源存在性,进入资源不存在/失效状态,重新加载version和差异，禁止盲目覆盖,展示业务原因并保留安全输入,显示服务端重试时间,保留上下文和requestId，提供人工重试,FROZEN_V1.2.2
